code,name,lat,lon,demand_factor
BEY,"Beirut Rafic Hariri International Airport (Beirut, LB)",33.819833,35.487443,1.3
KYE,"Rene Mouawad Air Base (Tripoli, LB)",34.589298,36.011299,1.0
DQM,"Duqm International Airport (Duqm, OM)",19.501944,57.634167,1.3
MNH,"Mussanah Airport (Al Masna'ah, OM)",23.640556,57.4875,1.0
AUH,"Zayed International Airport (Abu Dhabi, AE)",24.440966,54.649237,1.3
AZI,"Al Bateen Executive Airport (Abu Dhabi, AE)",24.427062,54.459866,1.3
AAN,"Al Ain International Airport (Al Ain, AE)",24.2617,55.6092,1.3
DHF,"Al Dhafra Air Base (, AE)",24.248199462900004,54.547698974599996,1.0
XSB,"Sir Bani Yas Airport (Sir Bani Yas, AE)",24.283611,52.580278,1.0
DXB,"Dubai International Airport (Dubai, AE)",25.24979,55.370992,1.3
NHD,"Al Minhad Air Base (Dubai, AE)",25.0268001556,55.3661994934,1.0
DWC,"Al Maktoum International Airport (Dubai(Jebel Ali), AE)",24.896171,55.16235,1.3
FJR,"Fujairah International Airport (Fujairah, AE)",25.108411,56.328061,1.3
RKT,"Ras Al Khaimah International Airport (Ras Al Khaimah, AE)",25.613501,55.938801,1.3
SHJ,"Sharjah International Airport (Sharjah, AE)",25.3286,55.5172,1.3
KHS,"Khasab Airport (Khasab, OM)",26.171,56.240601,1.0
MSH,"RAFO Masirah (Masirah, OM)",20.6754,58.890499,1.0
MCT,"Muscat International Airport (Muscat/Seeb, OM)",23.600218,58.285268,1.3
SLL,"Salalah International Airport (Salalah, OM)",17.0387,54.091301,1.3
OHS,"Suhar International Airport (Suhar, OM)",24.38604,56.62541,1.3
TTH,"Thumrait Air Base (Thumrait, OM)",17.666,54.024601,1.0
BHV,"Bahawalpur Airport (Bahawalpur, PK)",29.348100662231445,71.71800231933594,1.0
CJL,"Chitral Airport (Chitral, PK)",35.886213,71.799922,1.0
DEA,"Dera Ghazi Khan Airport (Dera Ghazi Khan, PK)",29.961000442504883,70.48590087890625,1.0
DSK,"Dera Ismael Khan Airport [IN-ACTIVE] (Dera Ismael Khan, PK)",31.909401,70.896599,1.0
LYP,"Faisalabad International Airport (Faisalabad, PK)",31.364923,72.995319,1.3
GWD,"New Gwadar International Airport (Gurandani, PK)",25.296733,62.498822,1.3
GIL,"Gilgit Airport (Gilgit, PK)",35.918800354003906,74.33360290527344,1.0
ISB,"Islamabad International Airport (Attock, PK)",33.549,72.82566,1.3
JAG,"Shahbaz Air Base (Jacobabad, PK)",28.28420066833496,68.44969940185547,1.0
KHI,"Jinnah International Airport (Karachi, PK)",24.9065,67.160797,1.3
LHE,"Allama Iqbal International Airport (Lahore, PK)",31.521601,74.403603,1.3
XJM,"Mangla Airport (Mangla, PK)",33.05009841918945,73.63839721679688,1.0
MWD,"Mianwali Air Base (Mianwali, PK)",32.5630989074707,71.5707015991211,1.0
MJD,"Moenjodaro Airport (Moenjodaro, PK)",27.335199,68.143097,1.0
ATG,"Minhas Air Base (Kamra, PK)",33.8690986633,72.4009017944,1.0
MUX,"Multan International Airport (Multan, PK)",30.203199,71.419098,1.3
WNS,"Shaheed Benazirabad Airport (Nawabashah, PK)",26.2194,68.390099,1.0
PJG,"Panjgur Airport (Panjgur, PK)",26.9545,64.1325,1.0
PSI,"Pasni Airport (Pasni, PK)",25.290501,63.3451,1.0
PEW,"Bacha Khan International Airport (Peshawar, PK)",33.9939,71.514603,1.3
UET,"Quetta International Airport (Quetta, PK)",30.2514,66.937798,1.3
RYK,"Shaikh Zaid Airport (Rahim Yar Khan, PK)",28.383899688720703,70.27960205078125,1.0
RAZ,"Rawalakot Airport (Rawalakot, PK)",33.849701,73.798103,1.0
KDU,"Skardu International Airport (Skardu, PK)",35.33866,75.538648,1.3
SKZ,"Begum Nusrat Bhutto International Airport Sukkur (Sukkur, PK)",27.722,68.791702,1.0
SYW,"Sehwan Sharif Airport (Sehwan Sharif, PK)",26.473101,67.717201,1.0
SGI,"Mushaf Air Base (Sargodha, PK)",32.04859924316406,72.66500091552734,1.0
SDT,"Saidu Sharif Airport (Saidu Sharif, PK)",34.813599,72.352798,1.0
SKT,"Sialkot International Airport (Sialkot, PK)",32.535941,74.364623,1.3
SUL,"Sui Airport (Sui, PK)",28.645099639892578,69.1769027709961,1.0
TUK,"Turbat International Airport (Turbat, PK)",25.984767,63.028856,1.3
PZH,"Zhob Airport (Fort Sandeman, PK)",31.358400344848633,69.4636001586914,1.0
IQA,"Al Asad Air Base (Hīt, IQ)",33.7855987549,42.4412002563,1.0
TQD,"Al Taqaddum Air Base (Al Habbaniyah, IQ)",33.33810043335,43.597099304199,1.0
BGW,"Baghdad International Airport / New Al Muthana Air Base (Baghdad, IQ)",33.262501,44.2346,1.3
OSM,"Mosul International Airport (Mosul, IQ)",36.305801,43.1474,1.3
EBL,"Erbil International Airport (Arbil, IQ)",36.236047,43.946615,1.3
KIK,"Kirkuk International Airport (Kirkuk, IQ)",35.469501,44.3489,1.3
BSR,"Basra International Airport (Basra, IQ)",30.549101,47.662102,1.3
NJF,"Al Najaf International Airport (Najaf, IQ)",31.991116,44.405019,1.3
RQW,"Qayyarah West Airport (Qayyarah, IQ)",35.7672,43.125099,1.0
ISU,"Jalal Talabani International Airport (Sulaymaniyah, IQ)",35.560487,45.315137,1.0
XNH,"Ali Air Base (Nasiriyah, IQ)",30.935801,46.090099,1.0
ALP,"Aleppo International Airport (Aleppo, SY)",36.181262,37.226869,1.3
DAM,"Damascus International Airport (Damascus, SY)",33.4114990234375,36.51559829711914,1.3
DEZ,"Deir ez-Zor Airport (Deir ez-Zor, SY)",35.2854,40.175999,1.0
KAC,"Qamishli International Airport (Qamishli, SY)",37.020599,41.191399,1.0
LTK,"Latakia International Airport (Latakia, SY)",35.4011,35.9487,1.0
PMS,"Palmyra Airport (Tadmur, SY)",34.5574,38.316898,1.0
DIA,"Doha International Airport (Doha, QA)",25.259431,51.565528,1.3
XJD,"Al Udeid Air Base (Ar Rayyan, QA)",25.1173000336,51.3149986267,1.0
DOH,"Hamad International Airport (Doha, QA)",25.273056,51.608056,1.3
ADE,"Aden International Airport (Aden, YE)",12.829564,45.029976,1.3
AXK,"Ataq Airport (Ataq, YE)",14.5513,46.826199,1.0
AAY,"Al Ghaydah International Airport (Al Ghaydah, YE)",16.193341,52.174186,1.0
RIY,"Riyan International Airport (Mukalla(Riyan), YE)",14.662241,49.375289,1.3
SAH,"Sanaa International Airport (Sanaa, YE)",15.4763,44.2197,1.3
SCT,"Socotra Airport (Mori, YE)",12.632093,53.906173,1.0
GXF,"Seiyun Hadhramaut International Airport (Seiyun, YE)",15.965887,48.788146,1.3
TAI,"Taiz International Airport (Taiz, YE)",13.686,44.139099,1.0
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport (Palmer, US)",61.594898,-149.08901,1.0
BTI,"Barter Island Long Range Radar Station Airport (Barter Island, US)",70.134003,-143.582001,1.0
BET,"Bethel Airport (Bethel, US)",60.77980042,-161.8379974,1.0
BIG,"Allen Army Airfield (Delta Junction Ft Greely, US)",63.994499,-145.722,1.0
BRW,"Wiley Post Will Rogers Memorial Airport (Utqiaġvik, US)",71.285402,-156.766008,1.0
CDB,"Cold Bay Airport (Cold Bay, US)",55.207871,-162.725029,1.0
CDV,"Merle K (Mudhole) Smith Airport (Cordova, US)",60.491798,-145.477997,1.0
CZF,"Cape Romanzof LRRS Airport (Cape Romanzof, US)",61.78030014,-166.0390015,1.0
DRG,"Deering Airport (Deering, US)",66.068901,-162.766914,1.0
ADK,"Adak Airport (Adak, US)",51.883564,-176.642783,1.0
DLG,"Dillingham Airport (Dillingham, US)",59.04470062,-158.5050049,1.0
ADQ,"Kodiak Airport (Kodiak, US)",57.75,-152.4940033,1.0
DUT,"Tom Madsen (Dutch Harbor) Airport (Unalaska, US)",53.89881,-166.544996,1.0
EDF,"Elmendorf Air Force Base (Anchorage, US)",61.251709,-149.807097,1.0
EHM,"Cape Newenham LRRS Airport (Cape Newenham, US)",58.646400451699996,-162.06300354,1.0
EIL,"Eielson Air Force Base (Fairbanks, US)",64.66570282,-147.102005,1.0
EMK,"Emmonak Airport (Emmonak, US)",62.78609848,-164.4909973,1.0
ENA,"Kenai Municipal Airport (Kenai, US)",60.570946,-151.245174,1.0
FAI,"Fairbanks International Airport (Fairbanks, US)",64.815102,-147.856003,1.0
FBK,"Ladd Army Airfield (Fairbanks, US)",64.837502,-147.613998,1.0
ABL,"Ambler Airport (Ambler, US)",67.105529,-157.855339,1.0
GAL,"Edward G. Pitka Sr Airport (Galena, US)",64.736198,-156.936997,1.0
GKN,"Gulkana Airport (Gulkana, US)",62.155859,-145.454662,1.0
GAM,"Gambell Airport (Gambell, US)",63.767694,-171.733303,1.0
GST,"Gustavus Airport (Gustavus, US)",58.4253006,-135.7070007,1.0
HCR,"Holy Cross Airport (Holy Cross, US)",62.18830108642578,-159.77499389648438,1.0
HSL,"Huslia Airport (Huslia, US)",65.697899,-156.350998,1.0
HNS,"Haines Airport (Haines, US)",59.243921,-135.523925,1.0
HOM,"Homer Airport (Homer, US)",59.644456,-151.479235,1.0
EGX,"Egegik Airport (Egegik, US)",58.184386,-157.374873,1.0
IAN,"Bob Baker Memorial Airport (Kiana, US)",66.976128,-160.439014,1.0
ILI,"Iliamna Airport (Iliamna, US)",59.754398,-154.910996,1.0
UTO,"Indian Mountain LRRS Airport (Utopia Creek, US)",65.992798,-153.703995,1.0
JNU,"Juneau International Airport (Juneau, US)",58.354935,-134.574416,1.0
AKN,"King Salmon Airport (King Salmon, US)",58.677845,-156.651965,1.0
AKP,"Anaktuvuk Pass Airport (Anaktuvuk Pass, US)",68.133598,-151.742996,1.0
KTN,"Ketchikan International Airport (Ketchikan, US)",55.35559845,-131.7140045,1.0
KLW,"Klawock Airport (Klawock, US)",55.579201,-133.076004,1.0
LUR,"Cape Lisburne LRRS Airport (Cape Lisburne, US)",68.875099,-166.110001,1.0
MCG,"McGrath Airport (McGrath, US)",62.95289993,-155.6060028,1.0
MRI,"Merrill Field (Anchorage, US)",61.212792,-149.843988,1.0
MYU,"Mekoryuk Airport (Mekoryuk, US)",60.372338,-166.269751,1.0
ANC,"Ted Stevens Anchorage International Airport (Anchorage, US)",61.179004,-149.992561,1.3
ANI,"Aniak Airport (Aniak, US)",61.581600189208984,-159.54299926757812,1.0
ENN,"Nenana Municipal Airport (Nenana, US)",64.548772,-149.074516,1.0
ANN,"Annette Island Airport (Metlakatla, US)",55.037663,-131.572609,1.0
ANV,"Anvik Airport (Anvik, US)",62.646702,-160.190994,1.0
OME,"Nome Airport (Nome, US)",64.51219940185547,-165.44500732421875,1.0
ORT,"Northway Airport (Northway, US)",62.9613,-141.929001,1.0
OTZ,"Ralph Wien Memorial Airport (Kotzebue, US)",66.88469696,-162.598999,1.0
STG,"St George Airport (St George, US)",56.577345,-169.663823,1.0
KPC,"Port Clarence Coast Guard Station (Port Clarence, US)",65.2537002563,-166.85899353,1.0
PSG,"Petersburg James A Johnson Airport (Petersburg, US)",56.80170059,-132.9450073,1.0
PTH,"Port Heiden Airport (Port Heiden, US)",56.957893,-158.630219,1.0
PTU,"Platinum Airport (Platinum, US)",59.017675,-161.827927,1.0
NUI,"Nuiqsut Airport (Nuiqsut, US)",70.209999,-151.005998,1.0
ARC,"Arctic Village Airport (Arctic Village, US)",68.1147,-145.578995,1.0
RBY,"Ruby Airport (Ruby, US)",64.727203,-155.470001,1.0
SVA,"Savoonga Airport (Savoonga, US)",63.686401,-170.492996,1.0
SCC,"Deadhorse Airport (Deadhorse, US)",70.19470215,-148.4649963,1.0
SDP,"Sand Point Airport (Sand Point, US)",55.313908,-160.522099,1.0
SIT,"Sitka Rocky Gutierrez Airport (Sitka, US)",57.04710006713867,-135.36199951171875,1.0
SNP,"St Paul Island Airport (St Paul Island, US)",57.166311,-170.222555,1.0
SVW,"Sparrevohn LRRS Airport (Sparrevohn, US)",61.09740067,-155.5740051,1.0
SXQ,"Soldotna Airport (Soldotna, US)",60.474935,-151.038471,1.0
SYA,"Eareckson Air Station (Shemya, US)",52.71229935,174.1139984,1.0
TKA,"Talkeetna Airport (Talkeetna, US)",62.320499420166,-150.09399414062,1.0
TLJ,"Tatalina LRRS Airport (Takotna, US)",62.894401550299996,-155.977005005,1.0
ATK,"Atqasuk Edward Burnell Sr Memorial Airport (Atqasuk, US)",70.46704,-157.436013,1.0
UNK,"Unalakleet Airport (Unalakleet, US)",63.888401,-160.798996,1.0
VDZ,"Valdez Pioneer Field (Valdez, US)",61.132712,-146.246567,1.0
SWD,"Seward Airport (Seward, US)",60.130478,-149.418612,1.0
WRG,"Wrangell Airport (Wrangell, US)",56.48429871,-132.3699951,1.0
AIN,"Wainwright Airport (Wainwright, US)",70.638,-159.994995,1.0
WWA,"Wasilla Airport (Wasilla, US)",61.571701,-149.539993,1.0
YAK,"Yakutat Airport (Yakutat, US)",59.508717,-139.660435,1.0
CIS,"Canton Island Airport (Abariringa, KI)",-2.7681200504300003,-171.710006714,1.0
FYU,"Fort Yukon Airport (Fort Yukon, US)",66.571651,-145.249987,1.0
ROP,"Rota International Airport (Rota Island, MP)",14.173267,145.241103,1.3
SPN,"Saipan International Airport (I Fadang, Saipan, MP)",15.119384,145.728848,1.0
UAM,"Andersen Air Force Base (Yigo, GU)",13.584,144.929998,1.0
GUM,"Antonio B. Won Pat International Airport (Hagåtña, GU)",13.485,144.797282,1.3
TIQ,"Francisco Manglona Borja / Tinian International Airport (Tinian Island, MP)",14.999207,145.619355,1.0
BKH,"Barking Sands Airport (Kekaha, US)",22.0228,-159.785004,1.0
HNM,"Hana Airport (Hana, US)",20.795601,-156.014008,1.0
JHM,"Kapalua Airport (Lahaina, US)",20.9629,-156.673004,1.0
JRF,"Kalaeloa Airport (Kapolei, US)",21.3074,-158.070009,1.0
KOA,"Ellison Onizuka Kona International Airport at Keāhole (Kailua-Kona, US)",19.738783,-156.045603,1.3
LIH,"Lihue Airport (Lihue, Kauai, US)",21.974393,-159.337146,1.3
MKK,"Molokai Airport (Kaunakakai, US)",21.152901,-157.095993,1.0
MUE,"Waimea Kohala Airport (Waimea (Kamuela), US)",20.001301,-155.667999,1.0
NGF,"Kaneohe Bay MCAS (Marion E. Carl Field) Airport (Kaneohe, US)",21.4505,-157.768005,1.0
HNL,"Daniel K. Inouye International Airport (Honolulu, Oahu, US)",21.318387,-157.92567,1.3
LNY,"Lanai Airport (Lanai City, US)",20.785675,-156.951324,1.0
OGG,"Kahului International Airport (Kahului, US)",20.896263,-156.431837,1.3
ITO,"Hilo International Airport (Hilo, US)",19.72135,-155.045428,1.0
MAJ,"Marshall Islands International Airport (Majuro Atoll, MH)",7.06511,171.271656,1.3
KWA,"Bucholz Army Air Field (Kwajalein, MH)",8.720120429992676,167.73199462890625,1.0
CXI,"Cassidy International Airport (Kiritimati, KI)",1.986278,-157.350011,1.3
MDY,"Henderson Field (Sand Island, UM)",28.2017,-177.380997,1.0
PIZ,"Point Lay LRRS Airport (Point Lay, US)",69.732903,-163.005005,1.0
TKK,"Chuuk International Airport (Weno Island, FM)",7.46187,151.843002,1.3
PNI,"Pohnpei International Airport (Pohnpei Island, FM)",6.985082,158.20992,1.0
ROR,"Roman Tmetuchl International Airport (Babelthuap Island, PW)",7.366965,134.544085,1.3
KSA,"Kosrae International Airport (Okat, FM)",5.35698,162.957993,1.3
YAP,"Yap International Airport (Yap Island, FM)",9.49891,138.082993,1.3
AWK,"Wake Island Airfield (Wake Island, UM)",19.282437,166.636637,1.0
KNH,"Kinmen Airport (Shang-I, TW)",24.4279,118.359001,1.0
LZN,"Matsu Nangan Airport (Matsu (Nangan), TW)",26.159656,119.958376,1.0
TTT,"Taitung Airport (Taitung City, TW)",22.754856,121.101794,1.0
KHH,"Kaohsiung International Airport (Kaohsiung (Xiaogang), TW)",22.577101,120.349998,1.3
CYI,"Chiayi Airport (Shuishang, TW)",23.462577,120.390544,1.0
HCN,"Hengchun Airport (Hengchun, TW)",22.0411,120.730003,1.0
KYD,"Lanyu Airport (Orchid Island, TW)",22.027000427246094,121.53500366210938,1.0
RMQ,"Taichung International Airport / Ching Chuang Kang Air Base (Taichung (Qingshui), TW)",24.2647,120.621002,1.3
MFK,"Matsu Beigan Airport (Matsu (Beigan), TW)",26.22414,120.002679,1.0
TNN,"Tainan International Airport / Tainan Air Base (Tainan (Rende), TW)",22.950399,120.206001,1.3
HSZ,"Hsinchu Air Base (Hsinchu City, TW)",24.8180007935,120.939002991,1.0
MZG,"Penghu Magong Airport (Huxi, TW)",23.568701,119.627998,1.3
TSA,"Taipei Songshan International Airport (Taipei (Songshan), TW)",25.067244,121.552822,1.3
TPE,"Taiwan Taoyuan International Airport (Taoyuan, TW)",25.0777,121.233002,1.3
HUN,"Hualien Chiashan Airport (Hualien City, TW)",24.023163,121.617991,1.3
NRT,"Narita International Airport (Narita, JP)",35.76858,140.388714,1.3
MMJ,"Shinshu-Matsumoto Airport (Matsumoto, JP)",36.166801,137.923004,1.0
IBR,"Ibaraki Airport (Omitama, JP)",36.181456,140.414434,1.3
IWO,"Ioto (Iwo Jima) Airbase (Ogasawara, JP)",24.784153,141.32261,1.0
KIX,"Kansai International Airport (Osaka, JP)",34.427299,135.244003,1.3
SHM,"Nanki Shirahama Airport (Shirahama, JP)",33.6622009277,135.363998413,1.0
UKB,"Kobe Airport (Kobe, JP)",34.632801,135.223999,1.3
TJH,"Konotori Tajima Airport (Toyooka, JP)",35.512798,134.787003,1.0
OBO,"Tokachi-Obihiro Airport (Obihiro, JP)",42.7332992554,143.216995239,1.0
CTS,"New Chitose Airport (Sapporo, JP)",42.774753,141.690414,1.3
HKD,"Hakodate Airport (Hakodate, JP)",41.77,140.822006,1.3
KUH,"Kushiro Airport (Kushiro, JP)",43.041,144.192993,1.0
MMB,"Memanbetsu Airport (Ōzora, JP)",43.8805999756,144.164001465,1.0
SHB,"Nakashibetsu Airport (Nakashibetsu, JP)",43.5774993896,144.960006714,1.0
OKD,"Sapporo Okadama Airport (Sapporo, JP)",43.117447,141.38134,1.0
WKJ,"Wakkanai Airport (Wakkanai, JP)",45.4042015076,141.800994873,1.0
AXJ,"Amakusa Airport (Amakusa, JP)",32.482498,130.158997,1.0
IKI,"Iki Airport (Iki, JP)",33.7490005493,129.785003662,1.0
UBJ,"Yamaguchi Ube Airport (Ube, JP)",33.93,131.279007,1.0
TSJ,"Tsushima Airport (Tsushima, JP)",34.2849006653,129.330993652,1.0
MBE,"Monbetsu Airport (Monbetsu, JP)",44.303901672399995,143.404006958,1.0
AKJ,"Asahikawa Airport (Higashikagura, JP)",43.670799,142.447006,1.0
OIR,"Okushiri Airport (Okushiri Island, JP)",42.0717010498,139.432998657,1.0
RIS,"Rishiri Airport (Rishiri, JP)",45.2420005798,141.186004639,1.0
KUM,"Yakushima Airport (Yakushima, JP)",30.385599,130.658997,1.0
FUJ,"Fukue Airport (Goto, JP)",32.666302,128.832993,1.0
FUK,"Fukuoka Airport (Fukuoka, JP)",33.585899353027344,130.4510040283203,1.3
TNE,"New Tanegashima Airport (Tanegashima, JP)",30.605100631699997,130.990997314,1.0
KOJ,"Kagoshima Airport (Kagoshima, JP)",31.8034,130.718994,1.3
KMI,"Miyazaki Airport (Miyazaki, JP)",31.877199,131.449005,1.3
OIT,"Oita Airport (Oita, JP)",33.479400634799994,131.736999512,1.0
KKJ,"Kitakyushu Airport (Kitakyushu, JP)",33.845901,131.035004,1.3
HSG,"Kyushu Saga International Airport (Saga, JP)",33.1497,130.302002,1.3
KMJ,"Kumamoto Airport (Kumamoto, JP)",32.837299,130.854996,1.3
NGS,"Nagasaki Airport (Nagasaki, JP)",32.916901,129.914001,1.3
NGO,"Chubu Centrair International Airport (Tokoname, JP)",34.858398,136.804993,1.3
ASJ,"Amami Airport (Amami, JP)",28.430599212646484,129.71299743652344,1.0
OKE,"Okinoerabu Airport (Wadomari, JP)",27.431604,128.705564,1.0
KKX,"Kikai Airport (Kikai, JP)",28.321300506599997,129.927993774,1.0
TKN,"Tokunoshima Airport (Amagi, JP)",27.836382,128.881356,1.0
NKM,"Nagoya Airport / JASDF Komaki Air Base (Nagoya, JP)",35.255759,136.924095,1.0
FKJ,"Fukui Airport (Fukui, JP)",36.142799,136.223999,1.0
QGU,"Gifu Airport (Gifu, JP)",35.3941,136.869995,1.0
KMQ,"Komatsu Airport / JASDF Komatsu Air Base (Kanazawa, JP)",36.393407,136.406895,1.3
OKI,"Oki Global Geopark Airport (Okinoshima, JP)",36.178388,133.323566,1.0
FSZ,"Mount Fuji Shizuoka Airport (Makinohara / Shimada, JP)",34.795022,138.190976,1.3
TOY,"Toyama Kitokito Airport (Toyama, JP)",36.648416,137.187359,1.0
NTQ,"Noto Satoyama Airport (Wajima, JP)",37.293098,136.962006,1.0
HIJ,"Hiroshima Airport (Hiroshima, JP)",34.4361,132.919006,1.3
OKJ,"Okayama Momotaro Airport (Okayama, JP)",34.756901,133.854996,1.3
IZO,"Izumo Enmusubi Airport (Izumo, JP)",35.413601,132.889999,1.0
YGJ,"Yonago Kitaro Airport / JASDF Miho Air Base (Yonago, JP)",35.492199,133.235992,1.0
IWK,"Iwakuni Kintaikyo Airport (Iwakuni, JP)",34.146333,132.247238,1.0
KCZ,"Kochi Ryoma Airport (Nankoku, JP)",33.545217,133.670166,1.3
MYJ,"Matsuyama Airport (Matsuyama, JP)",33.826893,132.700114,1.3
ITM,"Osaka Itami International Airport (Osaka, JP)",34.780853,135.440829,1.3
TTJ,"Tottori Sand Dunes Conan Airport (Tottori, JP)",35.530058,134.165023,1.0
TKS,"Tokushima Awaodori Airport / JMSDF Tokushima Air Base (Tokushima, JP)",34.132559,134.607816,1.3
TAK,"Takamatsu Airport (Takamatsu, JP)",34.214963,134.015454,1.3
IWJ,"Iwami Airport (Masuda, JP)",34.676399231,131.789993286,1.0
AOJ,"Aomori Airport (Aomori, JP)",40.733777,140.689477,1.3
GAJ,"Yamagata Airport (Higashine, JP)",38.4119,140.371002,1.0
SDS,"Sado Airport (Sado, JP)",38.0601997375,138.414001465,1.0
FKS,"Fukushima Airport (Sukagawa, JP)",37.22740173339844,140.43099975585938,1.0
HHE,"JMSDF Hachinohe Air Base / Hachinohe Airport (Hachinohe, JP)",40.551181,141.465428,1.0
HNA,"Iwate Hanamaki Airport (Hanamaki, JP)",39.4286,141.134995,1.0
AXT,"Akita Airport (Akita, JP)",39.615601,140.218994,1.0
MSJ,"Misawa Airport / Misawa Air Base (Misawa, JP)",40.703201,141.367996,1.0
KIJ,"Niigata Airport (Niigata, JP)",37.954166,139.112189,1.3
ONJ,"Odate Noshiro Airport (Kitaakita, JP)",40.191898,140.371002,1.0
SDJ,"Sendai Airport (Natori, JP)",38.139702,140.917007,1.3
SYO,"Shonai Airport (Shonai, JP)",38.812199,139.787003,1.0
NJA,"JMSDF Atsugi Air Base / Naval Air Facility Atsugi (Ayase / Yamato, JP)",35.454601,139.449997,1.0
HAC,"Hachijojima Airport (Hachijojima, JP)",33.114843,139.785645,1.0
OIM,"Oshima Airport (Izu Oshima, JP)",34.782001495399996,139.36000061,1.0
